,Unnamed: 0,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE,zipcode,address
11272,15536,2013,Missing/Undefined,35.781391,-119.246151,CA,2456459.5,0.01,2013-06-16,95482,"898, Watson Road, Regina Heights, Mendocino County, California, 95482, United States"
11273,15538,2013,Miscellaneous,36.72005,-120.387067,CA,2456406.5,25.0,2013-04-24,95445,"36846, Old Stage Road, Gualala, Mendocino County, California, 95445, United States"
11274,15541,2013,Missing/Undefined,36.98355,-120.0252,CA,2456421.5,1.0,2013-05-09,95482,"10668, Boonville Road, Mendocino County, California, 95482, United States"
11275,15542,2013,Children,34.420667,-116.958367,CA,2456470.5,0.1,2013-06-27,95470,"4922, Black Bart Trail, Mendocino County, California, 95470, United States"
11276,15543,2013,Missing/Undefined,37.31185,-119.655883,CA,2456466.5,0.02,2013-06-23,95470,"7723, Black Bart Trail, Mendocino County, California, 95470, United States"
11277,15544,2013,Equipment Use,38.287767,-122.313083,CA,2456456.5,5.0,2013-06-13,95469,"CA Dept. of Fish and Game Van Arsdale Fisheries Station, Van Arsdale Road, Mendocino County, California, 95469, United States"
11278,15545,2013,Missing/Undefined,39.242833,-121.105817,CA,2456432.5,0.25,2013-05-20,95454,"100, Pond Road, Mendocino County, California, 95454, United States"
11279,15546,2013,Arson,40.013681,-122.402555,CA,2456444.5,0.5,2013-06-01,95468,"21699, Shoreline Highway, Stornetta, Mendocino County, California, 95468, United States"
11280,15547,2013,Missing/Undefined,33.92675,-116.940467,CA,2456460.5,1.0,2013-06-17,95587,"Redwood Highway, Cooks Valley, Mendocino County, California, 95587, United States"
11281,15548,2013,Children,36.344421,-119.690991,CA,2456418.5,1.25,2013-05-06,95454,"16808, Branscomb Road, Branscomb, Laytonville, Mendocino County, California, 95454, United States"
11282,15549,2013,Smoking,33.6057,-117.10755,CA,2456460.5,0.1,2013-06-17,95466,"905, CA 128, Philo, Mendocino County, California, 95466, United States"
11283,15550,2013,Arson,35.134221,-118.466366,CA,2456415.5,0.05,2013-05-03,95587,"Old U.S. Route 101, Piercy, Mendocino County, California, 95587, United States"
11284,15551,2013,Missing/Undefined,37.419617,-120.6676,CA,2456414.5,0.25,2013-05-02,95460,"Shoreline Highway, Meiggsville, Mendocino, Mendocino County, California, 95460, United States"
11285,15552,2013,Miscellaneous,33.005183,-116.865617,CA,2456421.5,0.1,2013-05-09,95437,"30828, Fort Bragg-Willits Road, Fort Bragg, Mendocino County, California, 95437, United States"
11286,15553,2013,Miscellaneous,39.3036,-123.804533,CA,2456428.5,0.1,2013-05-16,95482,"6704, Robinson Creek Road, Mendocino County, California, 95482, United States"
11287,15554,2013,Missing/Undefined,37.294133,-121.825317,CA,2456434.5,7.0,2013-05-22,95481,"Old River Road, Old Hopland, Mendocino County, California, 95481, United States"
11288,15555,2013,Miscellaneous,37.21315,-119.5312,CA,2456451.5,0.4,2013-06-08,95460,"Brest Road, Mendocino County, California, 95460, United States"
11289,15556,2013,Missing/Undefined,40.458317,-122.032733,CA,2456436.5,3.0,2013-05-24,95481,"Mill Creek Road, Talmage, Mendocino County, California, 95481, United States"
11290,15557,2013,Missing/Undefined,33.59125,-116.078383,CA,2456422.5,0.25,2013-05-10,95417,"14843, Branscomb Road, Branscomb, Laytonville, Mendocino County, California, 95417, United States"
11291,15558,2013,Miscellaneous,35.325367,-120.727617,CA,2456394.5,0.25,2013-04-12,95437,"32081, Westwood Drive, Mendocino County, California, 95437, United States"
11292,15559,2013,Miscellaneous,38.737783,-120.73405,CA,2456462.5,0.25,2013-06-19,95428,"49510, Timberridge Trail, Mendocino County, California, 95428, United States"
11293,15561,2013,Equipment Use,36.710617,-119.349083,CA,2456463.5,2.0,2013-06-20,95454,"54103, Registered Guest Road, Mendocino County, California, 95454, United States"
11294,15562,2013,Missing/Undefined,36.706867,-119.805517,CA,2456426.5,0.5,2013-05-14,95482,"4870, Mill Creek Road, Talmage, Mendocino County, California, 95482, United States"
11295,15565,2013,Miscellaneous,40.3531,-121.585433,CA,2456457.5,0.02,2013-06-14,95482,"4870, Mill Creek Road, Talmage, Mendocino County, California, 95482, United States"
11296,15566,2013,Miscellaneous,36.64705,-120.3881,CA,2456406.5,0.2,2013-04-24,95466,"8779, Whipple Ridge Road, Philo, Mendocino County, California, 95466, United States"
11297,15567,2013,Missing/Undefined,37.698383,-120.18515,CA,2456470.5,0.5,2013-06-27,95454,"3707, Branscomb Road, Branscomb, Laytonville, Mendocino County, California, 95454, United States"
11298,15568,2013,Equipment Use,38.534234,-121.354386,CA,2456430.5,0.25,2013-05-18,95454,"3707, Branscomb Road, Branscomb, Laytonville, Mendocino County, California, 95454, United States"
11299,15569,2013,Debris Burning,37.9676,-120.439583,CA,2456438.5,0.25,2013-05-26,95454,"3707, Branscomb Road, Branscomb, Laytonville, Mendocino County, California, 95454, United States"
11300,15571,2013,Miscellaneous,38.41841,-122.723901,CA,2456464.5,0.1,2013-06-21,95482,"8200, Orr Springs Road, Mendocino County, California, 95482, United States"
11301,15572,2013,Missing/Undefined,36.74805,-119.128333,CA,2456462.5,0.1,2013-06-19,95482,"1, Canyon Drive, Mendocino County, California, 95482, United States"
11302,15573,2013,Miscellaneous,38.513967,-122.985883,CA,2456452.5,0.15,2013-06-09,95428,"94281, Mina Road, Mendocino County, California, 95428, United States"
11303,15574,2013,Children,40.63555,-122.27965,CA,2456443.5,2.6,2013-05-31,95449,"4893, Hopland Grade, Mendocino County, California, 95449, United States"
11304,15575,2013,Missing/Undefined,40.175631,-122.231225,CA,2456354.5,0.1,2013-03-03,95437,"Fort Bragg-Willits Road, Heeser Addition, Mendocino County, California, 95437, United States"
11305,15576,2013,Smoking,37.411133,-120.654133,CA,2456373.5,0.1,2013-03-22,95445,"39988, Gualala Court, Gualala, Mendocino County, California, 95445, United States"
11306,15577,2013,Debris Burning,36.844117,-121.67995,CA,2456324.5,2.0,2013-02-01,95417,"Mendocino County, California, 95417, United States"
11307,15578,2013,Arson,32.74695,-116.922033,CA,2456311.5,1.0,2013-01-19,95490,"DeCamp, Willits, Mendocino County, California, 95490, United States"
11308,15579,2013,Children,38.674375,-121.369387,CA,2456376.5,0.01,2013-03-25,95459,"Shoreline Highway, Stornetta, Mendocino County, California, 95459, United States"
11309,15580,2013,Missing/Undefined,33.142726,-117.095566,CA,2456364.5,0.1,2013-03-13,95437,"25089, Charlene Lane, Cleone, Mendocino County, California, 95437, United States"
11310,15581,2013,Smoking,33.86186,-118.007766,CA,2456329.5,0.1,2013-02-06,95490,"1168, Exley Road, Mendocino County, California, 95490, United States"
11311,15582,2013,Missing/Undefined,37.94632,-121.289338,CA,2456372.5,0.01,2013-03-21,95437,"Fort Bragg-Willits Road, Heeser Addition, Mendocino County, California, 95437, United States"
11312,15583,2013,Debris Burning,39.2352,-120.721583,CA,2456368.5,0.75,2013-03-17,95460,"40690, Comptche Ukiah Road, Mendocino, Mendocino County, California, 95460, United States"
11313,15587,2013,Smoking,33.589333,-117.25205,CA,2456297.5,2.0,2013-01-05,95454,"11901, Branscomb Road, Branscomb, Laytonville, Mendocino County, California, 95454, United States"
11314,15588,2013,Missing/Undefined,34.488083,-117.572917,CA,2456351.5,0.1,2013-02-28,95482,"7668, Boonville Road, Mendocino County, California, 95482, United States"
11315,15590,2013,Missing/Undefined,34.12555,-117.214283,CA,2456348.5,0.1,2013-02-25,95466,"Brutocao Cellars and Tasting Room, CA 128, Philo, Mendocino County, California, 95466, United States"
11316,15591,2013,Missing/Undefined,34.968665,-118.109605,CA,2456311.5,6.03,2013-01-19,95428,"27399, Mendocino Pass Road, Mendocino County, California, 95428, United States"
11317,15592,2013,Debris Burning,39.24845,-121.492417,CA,2456347.5,1.0,2013-02-24,95454,"67400, Bell Springs Road, Bell Springs, Mendocino County, California, 95454, United States"
11318,15594,2013,Missing/Undefined,40.170316,-122.228941,CA,2456338.5,0.5,2013-02-15,95460,"40063, Comptche Ukiah Road, Mendocino, Mendocino County, California, 95460, United States"
11319,15595,2013,Missing/Undefined,33.64971,-117.921962,CA,2456350.5,0.01,2013-02-27,95437,"Dwyer Lane, Heeser Addition, Mendocino County, California, 95437, United States"
11320,15596,2013,Missing/Undefined,35.42485,-120.781183,CA,2456303.5,0.1,2013-01-11,95481,"Redwood Highway, El Roble, Mendocino County, California, 95481, United States"
11321,15597,2013,Debris Burning,41.2307,-122.134667,CA,2456354.5,0.1,2013-03-03,95445,"45199, Substation Road, Mendocino County, California, 95445, United States"
11322,15598,2013,Missing/Undefined,39.304617,-121.72485,CA,2456350.5,0.12,2013-02-27,95437,"25664, Ward Avenue, Cleone, Mendocino County, California, 95437, United States"
11323,15599,2013,Debris Burning,40.446833,-122.254667,CA,2456362.5,0.1,2013-03-11,95445,"Mendocino County, California, 95445, United States"
11324,15600,2013,Missing/Undefined,38.45305,-120.527767,CA,2456361.5,0.1,2013-03-10,95470,"Redwood Highway, Ridgewood Ranch, Mendocino County, California, 95470, United States"
11325,15601,2013,Missing/Undefined,38.313037,-122.291237,CA,2456467.5,0.11,2013-06-24,95454,"Cahto Drive, Mendocino County, California, 95454, United States"
11326,15602,2013,Debris Burning,41.35,-122.366,CA,2456433.5,0.1,2013-05-21,95449,"6055, Hopland Grade, Mendocino County, California, 95449, United States"
11327,15603,2013,Miscellaneous,36.203433,-120.211583,CA,2456427.5,1.0,2013-05-15,59415,"Anderson Valley Highway, Boonville, Mendocino County, California, 59415, United States"
11328,15604,2013,Missing/Undefined,32.744605,-115.707345,CA,2456468.5,40.0,2013-06-25,95418,"CA 20, Calpella, Mendocino County, California, 95418, United States"
11329,15605,2013,Missing/Undefined,33.921717,-116.876683,CA,2456426.5,0.1,2013-05-14,95463,"7999, Flynn Creek Road, Mendocino County, California, 95463, United States"
11330,15606,2013,Missing/Undefined,38.710807,-121.360169,CA,2456458.5,0.25,2013-06-15,95481,"Vichy Estates, Mendocino County, California, 95481, United States"
11331,15607,2013,Equipment Use,37.054017,-120.554233,CA,2456413.5,0.1,2013-05-01,95460,"45372, Cypress Drive, Mendocino County, California, 95460, United States"
11332,15608,2013,Missing/Undefined,40.446667,-124.039833,CA,2456453.5,1.0,2013-06-10,95456,"41500, Little River-Airport Road, Little River, Mendocino County, California, 95456, United States"
11333,15609,2013,Missing/Undefined,33.991417,-117.4504,CA,2456425.5,1.0,2013-05-13,95482,"4323, Lake Ridge Road, Mendocino County, California, 95482, United States"
11334,15610,2013,Equipment Use,32.821017,-116.784233,CA,2456414.5,0.75,2013-05-02,95490,"27342, Skyview Road, Mendocino County, California, 95490, United States"
11335,15611,2013,Missing/Undefined,39.127624,-121.608022,CA,2456473.5,0.01,2013-06-30,95490,"Redwood Highway, DeCamp, Mendocino County, California, 95490, United States"
11336,15612,2013,Miscellaneous,38.82015,-120.879867,CA,2456449.5,0.1,2013-06-06,95589,"84001, Old U.S. Route 101, Mendocino County, California, 95589, United States"
11337,15613,2013,Smoking,33.711485,-117.898292,CA,2456416.5,0.01,2013-05-04,95415,"14410, State Route 128, Boonville, Mendocino County, California, 95415, United States"
11338,15615,2013,Miscellaneous,33.1055,-117.1357,CA,2456411.5,0.1,2013-04-29,95322,"1620, Fentem Road, Gustine, Merced County, California, 95322, United States"
11339,15616,2013,Missing/Undefined,34.946002,-120.441538,CA,2456420.5,0.1,2013-05-08,93638,"Avenue 15 1/2, Madera County, California, 93638, United States"
11340,15617,2013,Children,33.620983,-117.3047,CA,2456433.5,0.25,2013-05-21,93638,"1100, Raymond Road, Madera, Madera County, California, 93638, United States"
11341,15618,2013,Missing/Undefined,37.39705,-120.8502,CA,2456453.5,1.0,2013-06-10,95338,"6009, Central Yosemite Highway, Midpines, Mariposa County, California, 95338, United States"
11342,15619,2013,Miscellaneous,37.111367,-119.913767,CA,2456404.5,1.0,2013-04-22,93638,"28387, Oregon Avenue, Madera County, California, 93638, United States"
11343,15620,2013,Arson,37.2061,-119.779383,CA,2456466.5,10.0,2013-06-23,95334,"1001, Washington Boulevard, Merced County, California, 95334, United States"
11344,15621,2013,Missing/Undefined,37.912683,-120.339017,CA,2456445.5,140.0,2013-06-02,95374,"23289, 4th Avenue, Merced County, California, 95374, United States"
11345,15622,2013,Miscellaneous,36.83245,-119.325683,CA,2456388.5,3.73,2013-04-06,95333,"10135, East Childs Avenue, Le Grand, Merced County, California, 95333, United States"
11346,15623,2013,Missing/Undefined,33.599167,-117.258917,CA,2456471.5,1.0,2013-06-28,93614,"Southern Yosemite Highway, Madera County, California, 93614, United States"
11347,15624,2013,Missing/Undefined,33.672583,-117.274217,CA,2456425.5,0.1,2013-05-13,95301,"1601, East Bellevue Road, Fluhr, Atwater, Merced County, California, 95301, United States"
11348,15625,2013,Arson,34.112537,-118.165067,CA,2456399.5,0.1,2013-04-17,95338,"5328, East Whitlock Road, Mariposa County, California, 95338, United States"
11349,15626,2013,Miscellaneous,39.264591,-121.640245,CA,2456447.5,6.0,2013-06-04,93638,"19675, Brightwood Road, Lake Madera Country Estates, Madera County, California, 93638, United States"
11350,15627,2013,Equipment Use,38.238083,-120.947867,CA,2456412.5,1.4,2013-04-30,95329,"CA 132, Hayward, Mariposa County, California, 95329, United States"
11351,15628,2013,Equipment Use,33.771567,-117.2513,CA,2456413.5,0.1,2013-05-01,93637,"19999, Avenue 17 1/2, Madera County, California, 93637, United States"
11352,15629,2013,Miscellaneous,38.622683,-120.799367,CA,2456408.5,0.1,2013-04-26,95374,"2140, Nelander Road, Merced County, California, 95374, United States"
11353,15631,2013,Missing/Undefined,33.667783,-117.39105,CA,2456394.5,0.1,2013-04-12,93643,"33300, Quail Flats Drive, Madera County, California, 93643, United States"
11354,15633,2013,Missing/Undefined,38.390733,-120.64365,CA,2456403.5,0.1,2013-04-21,95341,"715, East Childs Avenue, Merced, Merced County, California, 95341, United States"
11355,15634,2013,Debris Burning,36.908133,-121.80055,CA,2456415.5,1.0,2013-05-03,93636,"Madera County, California, 93636, United States"
11356,15635,2013,Missing/Undefined,36.850983,-120.527,CA,2456400.5,1.0,2013-04-18,93635,"20225, Santa Fe Grade, South Dos Palos, Merced County, California, 93635, United States"
11357,15636,2013,Missing/Undefined,37.991763,-121.304096,CA,2456412.5,0.1,2013-04-30,95338,"5699, Red Ibis Court, Ponderosa Basin, Mariposa County, California, 95338, United States"
11358,15637,2013,Missing/Undefined,38.015532,-121.31969,CA,2456431.5,0.26,2013-05-19,95338,"5669, Carleton Road, Mariposa County, California, 95338, United States"
11359,15638,2013,Equipment Use,40.356567,-122.42755,CA,2456466.5,2.5,2013-06-23,95338,"5465, Alta Vista Road, Mariposa County, California, 95338, United States"
11360,15639,2013,Arson,38.559523,-121.260605,CA,2456402.5,0.02,2013-04-20,93601,"45557, Little River Ranch Road, Madera County, California, 93601, United States"
11361,15640,2013,Missing/Undefined,33.96235,-117.188333,CA,2456459.5,8.0,2013-06-16,95329,"Granite Springs Road, Mariposa County, California, 95329, United States"
11362,15641,2013,Missing/Undefined,36.699133,-119.5119,CA,2456412.5,40.0,2013-04-30,95334,"14028, Bell Drive, Livingston, Merced County, California, 95334, United States"
11363,15643,2013,Missing/Undefined,33.93915,-116.885517,CA,2456391.5,0.1,2013-04-09,93653,"35179, Road 8085, Madera County, California, 93653, United States"
11364,15644,2013,Miscellaneous,36.634183,-119.808767,CA,2456432.5,1.0,2013-05-20,95369,"2348, Turlock Road, Hopeton, Merced County, California, 95369, United States"
11365,15645,2013,Debris Burning,39.52245,-122.5718,CA,2456413.5,217.0,2013-05-01,95338,"4318, Ben Hur Road, Mormon Bar, Mariposa County, California, 95338, United States"
11366,15646,2013,Debris Burning,38.768567,-120.59325,CA,2456415.5,0.1,2013-05-03,93620,"East Ditch, Merced County, California, 93620, United States"
11367,15647,2013,Miscellaneous,38.60275,-122.622433,CA,2456413.5,0.06,2013-05-01,95374,"18254, 1st Avenue, Merced County, California, 95374, United States"
11368,15648,2013,Miscellaneous,38.9717,-121.105617,CA,2456459.5,0.1,2013-06-16,93638,"101, Riverside Drive, Madera, Madera County, California, 93638, United States"
11369,15649,2013,Debris Burning,33.860317,-117.308067,CA,2456407.5,0.1,2013-04-25,93638,"28427, Avenue 15 1/2, Madera County, California, 93638, United States"
11370,15650,2013,Arson,37.208633,-119.56755,CA,2456451.5,0.1,2013-06-08,95338,"5448, Clouds Rest, Mariposa County, California, 95338, United States"
11371,15651,2013,Missing/Undefined,37.960511,-122.511472,CA,2456451.5,0.1,2013-06-08,95388,"8998, North Winton Way, Merced County, California, 95388, United States"
11372,15652,2013,Miscellaneous,37.52245,-122.41105,CA,2456417.5,0.3,2013-05-05,95374,"3997, Van Clief Road, Merced County, California, 95374, United States"
11373,15653,2013,Debris Burning,39.142567,-121.05615,CA,2456392.5,0.1,2013-04-10,95341,"696, East Mission Avenue, Merced, Merced County, California, 95341, United States"
